0.9586 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
8.9966 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=8, pos=array([-0.43034591, -0.03395193]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
8.9978 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=78, pos=array([-0.47722016,  0.24194178]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
8.9990 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=224, pos=array([ 0.42565426, -0.15149196]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.0002 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=183, pos=array([-0.45885613,  0.2628285 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.0014 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=114, pos=array([-0.2455741 ,  0.48430168]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.0026 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=294, pos=array([ 0.03133756, -0.10916564]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.0038 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=189, pos=array([0.38269596, 0.00769478]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.0049 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=315, pos=array([-0.43663137,  0.27679391]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.0061 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=218, pos=array([0.08822497, 0.40728624]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.0765 	EXP 	distr: autoDraw = True
9.0765 	EXP 	distr: autoDraw = True
9.0765 	EXP 	distr: autoDraw = True
9.0765 	EXP 	distr: autoDraw = True
9.0765 	EXP 	distr: autoDraw = True
9.0765 	EXP 	distr: autoDraw = True
9.0765 	EXP 	distr: autoDraw = True
9.0765 	EXP 	distr: autoDraw = True
9.0765 	EXP 	distr: autoDraw = True
9.0765 	EXP 	distr: autoDraw = True
9.0765 	EXP 	fixation: autoDraw = True
9.0765 	EXP 	target: autoDraw = True
12.8124 	DATA 	Mouse: Left button down, pos=(731,497)
12.8315 	EXP 	New trial (rep=1, index=0): None
12.8334 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=239, pos=array([-0.00705465, -0.0058319 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.8349 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=181, pos=array([-0.13582356, -0.21332598]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.8362 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=109, pos=array([0.31679777, 0.41606093]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.8376 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=195, pos=array([-0.41743206, -0.22820078]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.8390 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=218, pos=array([0.38024288, 0.33855329]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.8412 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=41, pos=array([ 0.36798929, -0.00882982]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.8425 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=289, pos=array([ 0.11954512, -0.06781463]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.8438 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=118, pos=array([-0.17000814, -0.39777646]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.8450 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=239, pos=array([-0.4766593 ,  0.34790337]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.8463 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=244, pos=array([ 0.09183471, -0.04754274]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.8536 	EXP 	fixation: autoDraw = False
12.8536 	EXP 	target: autoDraw = False
12.8536 	EXP 	distr: autoDraw = False
12.8536 	EXP 	distr: autoDraw = False
12.8536 	EXP 	distr: autoDraw = False
12.8536 	EXP 	distr: autoDraw = False
12.8536 	EXP 	distr: autoDraw = False
12.8536 	EXP 	distr: autoDraw = False
12.8536 	EXP 	distr: autoDraw = False
12.8536 	EXP 	distr: autoDraw = False
12.8536 	EXP 	distr: autoDraw = False
12.8536 	EXP 	distr: autoDraw = False
12.8536 	EXP 	distr: autoDraw = True
12.8536 	EXP 	distr: autoDraw = True
12.8536 	EXP 	distr: autoDraw = True
12.8536 	EXP 	distr: autoDraw = True
12.8536 	EXP 	distr: autoDraw = True
12.8536 	EXP 	distr: autoDraw = True
12.8536 	EXP 	distr: autoDraw = True
12.8536 	EXP 	distr: autoDraw = True
12.8536 	EXP 	distr: autoDraw = True
12.8536 	EXP 	distr: autoDraw = True
12.8536 	EXP 	fixation: autoDraw = True
12.8536 	EXP 	target: autoDraw = True
12.9286 	DATA 	Mouse:  Left button up, pos=(731,497)
14.8595 	DATA 	Mouse: Left button down, pos=(296,160)
14.8635 	EXP 	New trial (rep=2, index=0): None
14.8657 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=23, pos=array([-0.21592202, -0.24579286]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
14.8673 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=118, pos=array([-0.46752158,  0.26880824]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
14.8687 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=117, pos=array([ 0.06657145, -0.02058957]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
14.8701 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=214, pos=array([-0.46934414,  0.45884077]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
14.8715 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=267, pos=array([-0.13564148,  0.35320146]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
14.8779 	EXP 	fixation: autoDraw = False
14.8779 	EXP 	target: autoDraw = False
14.8779 	EXP 	distr: autoDraw = False
14.8779 	EXP 	distr: autoDraw = False
14.8779 	EXP 	distr: autoDraw = False
14.8779 	EXP 	distr: autoDraw = False
14.8779 	EXP 	distr: autoDraw = False
14.8779 	EXP 	distr: autoDraw = False
14.8779 	EXP 	distr: autoDraw = False
14.8779 	EXP 	distr: autoDraw = False
14.8779 	EXP 	distr: autoDraw = False
14.8779 	EXP 	distr: autoDraw = False
14.8779 	EXP 	distr: autoDraw = True
14.8779 	EXP 	distr: autoDraw = True
14.8779 	EXP 	distr: autoDraw = True
14.8779 	EXP 	distr: autoDraw = True
14.8779 	EXP 	distr: autoDraw = True
14.8779 	EXP 	fixation: autoDraw = True
14.8779 	EXP 	target: autoDraw = True
14.9611 	DATA 	Mouse:  Left button up, pos=(296,160)
16.0620 	DATA 	Mouse: Left button down, pos=(347,301)
16.0804 	EXP 	New trial (rep=3, index=0): None
16.0829 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=4, pos=array([-0.11343691, -0.41239909]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
16.0848 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=154, pos=array([ 0.30483658, -0.31432546]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
16.0867 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=175, pos=array([ 0.03365378, -0.46406136]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
16.0884 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=63, pos=array([ 0.4717702 , -0.42884354]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
16.0900 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=73, pos=array([-0.24090246, -0.09817981]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
16.0917 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=253, pos=array([0.21616446, 0.26613112]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
16.0933 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=337, pos=array([-0.49688449,  0.17293039]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
16.0949 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=193, pos=array([ 0.17477189, -0.26977581]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
16.0964 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=27, pos=array([-0.03919261, -0.25374617]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
16.0979 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=250, pos=array([0.34775979, 0.09759608]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
16.1059 	EXP 	fixation: autoDraw = False
16.1059 	EXP 	target: autoDraw = False
16.1059 	EXP 	distr: autoDraw = False
16.1059 	EXP 	distr: autoDraw = False
16.1059 	EXP 	distr: autoDraw = False
16.1059 	EXP 	distr: autoDraw = False
16.1059 	EXP 	distr: autoDraw = False
16.1059 	EXP 	distr: autoDraw = True
16.1059 	EXP 	distr: autoDraw = True
16.1059 	EXP 	distr: autoDraw = True
16.1059 	EXP 	distr: autoDraw = True
16.1059 	EXP 	distr: autoDraw = True
16.1059 	EXP 	distr: autoDraw = True
16.1059 	EXP 	distr: autoDraw = True
16.1059 	EXP 	distr: autoDraw = True
16.1059 	EXP 	distr: autoDraw = True
16.1059 	EXP 	distr: autoDraw = True
16.1059 	EXP 	fixation: autoDraw = True
16.1059 	EXP 	target: autoDraw = True
16.1614 	DATA 	Mouse:  Left button up, pos=(347,301)
17.7431 	DATA 	Mouse: Left button down, pos=(533,152)
17.7475 	EXP 	New trial (rep=4, index=0): None
17.7497 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=152, pos=array([0.23723293, 0.32088594]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
